globalName,vietnameseName,value
Slumbering Dewlight: 380419,Ánh Sáng Giấc Ngủ: 380419,380419
Dripping Verdant Light: 380420,Ánh Sáng Xanh Rờn: 380420,380420
Deepwood Illumination: 380421,Ánh Sáng Rừng Sâu: 380421,380421
Immersive Light: 380422,Ánh Sáng Chuyên Tâm: 380422,380422
Perennial Illumination: 380423,Ánh Sáng Thường Lệ: 380423,380423
Blooming Illumination: 380424,Ánh Sáng Rực Rỡ: 380424,380424
Fluttering Light: 380426,Ánh Sáng Nhẹ Nhàng: 380426,380426
Light of Slumber: 380427,Ánh Sáng Nghỉ Ngơi: 380427,380427
Efflorescent Illumination: 380504,Ánh Sáng Trăm Hoa: 380504,380504
Northern Birch Folding Counter: 381101,Quầy Hàng Chữ L Gỗ Hoa Cực Bắc: 381101,381101
Open-Top Fir Shelf: 381102,Kệ Hàng Gỗ Sam Đơn Giản: 381102,381102
Fir Case Shelf Combination: 381103,Tủ Gỗ Sam Dạng Kết Hợp: 381103,381103
Classic Fir Cabinet: 381104,Tủ Gỗ Sam Cổ Điển: 381104,381104
Large Birch Wardrobe: 381105,Tủ Áo Gỗ Hoa To: 381105,381105
Gold-Lined Sandbearer Wardrobe: 381106,Tủ Áo Vân Vàng Gỗ Khước Sa: 381106,381106
Plain Brightwood Shelf: 381107,Kệ Gỗ Sáng: 381107,381107
Desert Desk: 381108,Bàn Tủ Sa Mạc - Hoan Nghênh: 381108,381108
"Adhigama Wood ""Versatile"" Shelves: 381109","Kệ Đồ ""Hỗn Loạn"" Gỗ Adhigama: 381109",381109
"Brightwood ""Invigorating"" Nightstand: 381110","Tủ Đầu Giường ""Chữa Trị"" Gỗ Sáng: 381110",381110
Athel Triple Drawer Cabinet: 381111,Tủ Gỗ Sanh Ba Lớp: 381111,381111
Athel Pottery Shelf: 381112,Tủ Trưng Đồ Gốm Gỗ Sanh: 381112,381112
Two-Tier Library Bookshelf: 381201,Kệ Sách Hai Tầng Thư Viện: 381201,381201
Exquisite Cuihua Bookshelf: 381202,Kệ Sách Gỗ Tụy Hoa Tinh Xảo: 381202,381202
Economy Cuihua Bookshelf: 381203,Kệ Sách Gỗ Tụy Hoa Kinh Tế: 381203,381203
"""Lost Between the Pages of a Book"": 381204",Đắm Chìm Giữa Trang Sách: 381204,381204
"""Archivist's Treasure Trove"": 381205",Kho Báu Của Thủ Thư: 381205,381205
Red Cedar Scroll Shelf: 381206,Kệ Sách Cuộn Gỗ Thùy Hương Đỏ: 381206,381206
Red Cedar Curio Stand: 381207,Bách Bảo Các Thùy Hương Đỏ: 381207,381207
Shopkeeper's Cedar Shelf: 381208,Tủ Đứng Gỗ Thùy Hương: 381208,381208
Maple Wood Bookcase: 381209,Tủ Sách Gỗ Phong - Tim Mực: 381209,381209
Maple Wood Bookcase: 381210,Tủ Sách Gỗ Phong - Kho Tàng Tri Thức: 381210,381210
Desert Cabinet: 381212,Tủ Đứng Sa Mạc - Đồ Linh Tinh: 381212,381212
Treasure from the Land of Wisdom: 381213,Báu Vật Ở Vùng Đất Trí Tuệ: 381213,381213
Scrolls from the Land of Wisdom: 381214,Kho Tàng Ở Vùng Đất Trí Tuệ: 381214,381214
Sturdy Library Table: 381301,Bàn Thư Viện Dài: 381301,381301
Favonius Office Table: 381302,Bàn Làm Việc Đội Kỵ Sĩ: 381302,381302
Favonius Conference Table: 381303,Bàn Họp Đội Kỵ Sĩ: 381303,381303
Wide Stone Stove: 381304,Bếp Lò Đá: 381304,381304
Portable Stove: 381305,Bếp Tiện Lợi: 381305,381305
Long Table With Tablecloth: 381306,Bàn Dài Với Khăn Hình Thoi: 381306,381306
Multi-Seat Round Pine Table: 381307,Bàn Ăn Gỗ Thông Tròn Nhiều Ghế: 381307,381307
Intricately Carved Calligraphy Table: 381308,Bàn Thư Pháp Tinh Tế: 381308,381308
Square Pine Tea Table: 381309,Bàn Trà Gỗ Vuông: 381309,381309
Red Cedar Round Table: 381310,Bàn Tròn Gỗ Thùy Hương Đỏ: 381310,381310
Sturdy Birch Vanity: 381311,Tủ Trang Điểm Gỗ Hoa Chắc Chắn: 381311,381311
Common Cast Iron Stove: 381313,Bếp Gang Đa Năng: 381313,381313
"Yumemiru ""Cold and Warmth"" Kotatsu: 381314","Kotatsu ""Lạnh Lẽo Và Ấm Áp"" Gỗ Mơ Mộng: 381314",381314
"""Sekijou"" Aralia Tea Table: 381315","Bàn Trà ""Sekijou"" Gỗ Khổng Tước: 381315",381315
Teahouse Long Table: 381316,Bàn Dài Phòng Trà - Không Khoảng Cách: 381316,381316
Brightwood Pottery Worktable: 381317,Bàn Xoay Làm Gốm: 381317,381317
Long Athelwood Table: 381318,Bàn Dài Gỗ Sanh: 381318,381318
A Choice of Delicacies: 381319,Lựa Chọn Đủ Loại Món Ngon: 381319,381319
Spirit of the Banquet: 381320,Bữa Tiệc Hào Sảng: 381320,381320
A Table for Two: 381321,Nhâm Nhi Vài Chén: 381321,381321
Long Adhigama Chamfer Table: 381322,Bàn Gỗ Adhigama Dài: 381322,381322
Breeze-Blessed Bed: 381401,Giường Bảo Vệ Êm Ái: 381401,381401
Cloudy Haze Bed: 381402,Giường Giấc Mơ Bềnh Bồng: 381402,381402
"Yumemiru ""Sakura's Rest"" Bed: 381403","Giường ""Giấc Ngủ Anh Đào"" Gỗ Mơ Mộng: 381403",381403
"Brightwood ""Concord"" Bed: 381404","Giường ""Định Thần"" Gỗ Sáng: 381404",381404
"Adhigama Wood ""Comfort"" Bed: 381405","Giường ""Thoải Mái"" Gỗ Adhigama: 381405",381405
Pine Reception Counter: 381501,Quầy Lễ Tân Phòng Trọ Gỗ Thông: 381501,381501
Teahouse Counter: 381502,"Quầy Phòng Trà - ""Toshimaru"": 381502",381502
Desert Stone Platform: 381503,Bệ Đá Sa Mạc - Kiên Cố: 381503,381503
Desert Fireplace: 381504,Bếp Đá Sa Mạc - Ấm Áp: 381504,381504
Desert Study: 381505,Bàn Sa Mạc - Tận Tâm: 381505,381505
Witness of Tavern Affairs: 381506,Chứng Nhân Của Mọi Chuyện Tại Quán Rượu: 381506,381506
Sofa Êm Ái: 382101,Sofa Êm Ái: 382101,382101
"""Clear Blue Afternoon"": 382102",Chiều Tà Xanh Biếc: 382102,382102
"""Unwavering Determination"": 382103","""Ý Chí Kiên Định"": 382103",382103
Pine Dining Chair: 382104,Ghế Ăn Gỗ Thông: 382104,382104
Pine-Backed Tea Chair: 382105,Ghế Uống Trà Gỗ Thông: 382105,382105
Red Pine Wood Round Stool: 382106,Ghế Tròn Gỗ Thông Đỏ: 382106,382106
Teahouse Round Stool: 382108,Ghế Tròn Phòng Trà - Vỗ Về Niềm Đau: 382108,382108
"Karmaphala Wood ""Subdued Speech"" Bench: 382109","Ghế Dài ""Tịnh Ngữ"" Gỗ Karmaphala: 382109",382109
"Karmaphala Wood ""Counter-Assault"" Dining Chair: 382110","Ghế ""Phản Truy Bắt"" Gỗ Karmaphala: 382110",382110
Satisfaction of Sated Thirst: 382111,Niềm Vui Lúc Nhàn Rỗi: 382111,382111
Adhigama Vine-Backed Chair: 382112,Ghế Tựa Lưng Dây Leo Adhigama: 382112,382112
Northern Stone Hearth: 382201,Lò Sưởi Bằng Đá Bắc Địa: 382201,382201
Pine Folding Screen: 382202,Bình Phong Gỗ Thông - Cánh Buồm Mây Nước: 382202,382202
Hardwood Screen: 382203,Bình Phong Gỗ Cứng - Sương Phủ Mây Mờ: 382203,382203
Birch Double Drawer Nightstand: 382204,Tủ Đầu Giường 2 Ngăn Gỗ Hoa: 382204,382204
Gold-Lined Sandbearer Nightstand: 382205,Tủ Đầu Giường Vân Vàng Gỗ Khước Sa: 382205,382205
Silk Curtains: 382206,Rèm Tranh Nghê Thường - Ráng Đỏ: 382206,382206
Floral Screen: 382207,Bình Phong - Ngọc Trâm Kim Bích: 382207,382207
Thundering Heavens Drum: 382208,Chấn Hiểu Vân Thiên Cổ: 382208,382208
Lantern-Lit Stage: 382209,Sân Khấu Hoa Đăng - Tiếng Ca Nhộn Nhịp: 382209,382209
Teahouse Cushion: 382210,Vật Dụng Phòng Trà - Đệm Rơm: 382210,382210
Maple Wood Ritual Drum: 382211,Trống Nghi Lễ Gỗ Phong - Tiệc Âm Nhạc: 382211,382211
Maple Wood Ritual Drum: 382212,Trống Nghi Lễ Gỗ Phong - Sôi Sục: 382212,382212
Teahouse Folding Screen: 382213,Bình Phong Phòng Trà - Con Tim Thanh Khiết: 382213,382213
Ancestral Sword Rack: 382214,"Giá Để Đao - ""Tứ Thường Pháp"": 382214",382214
Hatamoto Armor: 382215,Giáp Hatamoto - Eijin Genkou: 382215,382215
"Yumemiru ""Jukaku"" Folding Screen: 382216","Bình Phong ""Jukaku"" Gỗ Mơ Mộng: 382216",382216
Festive Fragrance: 382218,"Hương Thơm Lễ Hội - ""Đoàn Thuyền Ra Khơi"": 382218",382218
Festive Fragrance: 382219,"Hương Thơm Lễ Hội - ""Kim Tương Ngọc Chất"": 382219",382219
Hued Vase: 382221,Bình Sắc Màu - Tùng Lam: 382221,382221
Hued Vase: 382222,Bình Sắc Màu - Xanh Lục: 382222,382222
Hued Vase: 382223,Bình Sắc Màu - Lúa Chín: 382223,382223
Plain Vase: 382224,Bình Thuần Khiết - Đồng: 382224,382224
Plain Vase: 382225,Bình Thuần Khiết - Yên Hạt: 382225,382225
Plain Vase: 382226,Bình Thuần Khiết - Giả Hoàng: 382226,382226
Plain Vase: 382227,Bình Thuần Khiết - Đào Tông: 382227,382227
Hued Vase: 382228,Bình Sắc Màu - Vỏ Sò: 382228,382228
Hued Vase: 382229,Bình Sắc Màu - Đá Đen: 382229,382229
Amidst the Fleeing Smoke: 382231,"""Trong Làn Khói Mờ Ảo"": 382231",382231
Forest Watcher's Fastidiousness: 382233,Đội Trưởng Kiểm Lâm Cẩn Trọng: 382233,382233
Forest Ranger's Provisions: 382234,Kiểm Lâm Tác Chiến: 382234,382234
Deepwood Dweller's Delicacies: 382235,Bữa Ăn Của Cư Dân Rừng Sâu: 382235,382235
Aroma of High-Heat Barbecue: 382236,Thơm Nồng Món Nướng: 382236,382236
Fragrance of Low-Heat Roast: 382237,Hương Thơm Tươi Mới: 382237,382237
Deepwood Dweller's Aggregation: 382238,Tiết Kiệm Của Cư Dân Rừng Sâu: 382238,382238
Hued Vase: 382239,Bình Sắc Màu - Cát Nóng: 382239,382239
Mondstadt Rug: 382301,Thảm Mondstadt - Ngọn Lửa Nhiệt Tình: 382301,382301
Mondstadt Rug: 382302,Thảm Mondstadt - Tìm Tòi Không Mệt Mỏi: 382302,382302
Tavern Rug: 382303,Thảm Nhà Trọ - Tiếp Đón Chu Đáo: 382303,382303
Entrance Rug: 382304,Thảm Đón Khách - Chăm Sóc Hài Lòng: 382304,382304
Glorious Emerald Tapestry: 382305,Hoa Văn Huy Hoàng: 382305,382305
Dazzling Golden Tapestry: 382306,Hoa Văn Bắt Mắt: 382306,382306
Musing Tawny Tapestry: 382307,Hoa Văn Trầm Ấm: 382307,382307
Sun-Scorched Solemnity: 382308,"""Hoa Văn Trang Trọng"": 382308",382308
The Olive Grove: 382309,"""Hoa Văn Ô Liu"": 382309",382309
Pure Like Wheat Sprouts: 382310,Hoa Văn Thuần Khiết Như Mầm Lúa Mì: 382310,382310
Trusty Portable Lamp: 383101,Đèn Treo Ánh Sáng Bất Tận: 383101,383101
Liuli Pavilion Sandbearer Floor Lamp: 383102,Đèn Cao Gỗ Khước Sa Lưu Ly Đình: 383102,383102
Tianyuan Lantern: 383103,Đèn Lồng Thiên Viên - Tỏa Sáng Rực Rỡ: 383103,383103
Seashell Table Lamp: 383104,Đèn Bàn Với Chụp Đèn Vỏ Sò: 383104,383104
Tranquil Starlight: 383106,Ánh Sao Trong Vắt: 383106,383106
Desert Lamp: 383107,Đèn Sa Mạc - Ánh Sáng: 383107,383107
Joyful Illumination: 383108,Ánh Sáng Hoan Ca: 383108,383108
Light of the Land of Wisdom: 383109,Ánh Sáng Ở Vùng Đất Trí Tuệ: 383109,383109
Nightwatcher's Candlelight: 383110,Ánh Nến Bất Tận: 383110,383110
Listening Candelight: 383111,Ánh Nến Lắng Nghe: 383111,383111
Two-way Iron Lamp: 383112,Đèn Sắt Đa Dụng: 383112,383112
Flower Arrangement: 383201,Bình Hoa - Ung Dung Nhạt Nhòa: 383201,383201
Potted Plant: 383202,Chậu Cây Xanh - Gió Lộng: 383202,383202
Flower Arrangement: 383203,Bình Hoa - Nở Rộ Đỏ Rực: 383203,383203
Potted Flower: 383204,Chậu Hoa - Ngụy Trang Ngọt Ngào: 383204,383204
Potted Plant: 383205,Chậu Cây Xanh - Thông Xanh: 383205,383205
Cast in Clay: 383206,Bình Men Truyền Thống: 383206,383206
The Essential Vase: 383207,Bình Tối Giản: 383207,383207
A Favor Returned: 383208,Bình Trả Ơn: 383208,383208
Classical Lyre: 383301,Đàn Cổ Điển - Lắng Nghe Lời Gió: 383301,383301
Neat Stack of Books: 383302,Chồng Sách Ngay Ngắn: 383302,383302
"""Scholar's Weariness"": 383303",Sự Uể Oải Của Học Giả: 383303,383303
"""Etiquette of Correspondence"": 383304",Lễ Tiết Thư Từ: 383304,383304
Exquisite Hourglass Ornament: 383305,Đồng Hồ Cát Tinh Xảo: 383305,383305
Alchemic Device: 383306,Thiết Bị Giả Kim - Giữa Nước Và Lửa: 383306,383306
Alchemic Component: 383307,Linh Kiện Giả Kim - Trọng Lượng Mạt Bụi: 383307,383307
Calligraphy Set: 383308,Mực Tàu Giấy Đỏ - Luyện Tập Thư Pháp: 383308,383308
Golden Triple-Arm Candelabrum: 383309,Đế Cắm Nến Vàng Ba Tầng: 383309,383309
Glazed Porcelain Tea Set: 383310,Bộ Ấm Trà Sứ Trắng – Tâm Hồn Cao Thượng: 383310,383310
"""Tea Wisp-Clouded White Couch"": 383312",Bàn Trà Trắng: 383312,383312
Teahouse Vessel: 383313,Vật Dụng Phòng Trà - Tỏa Hương Hạp: 383313,383313
Calligraphy Set: 383314,Bút Nghiên Giấy Mực - Bút Lông Tuyệt Mỹ: 383314,383314
Evil-Slaying Bows: 383315,Cung Trừ Tà: 383315,383315
Spiritchaser Screen: 383316,Vợt Đuổi Quỷ: 383316,383316
"""Divine Nose: 383317","Kitsu-Kitsu Daruma ""Khứu Giác Của Thần"": 383317",383317
"""True Cookery"": 383318","Nuki-Nuki Daruma ""Vua Đầu Bếp"": 383318",383318
Cosmos Within: 383322,Thiên Tượng Hồi Chuyển: 383322,383322
A Lush Glimpse: 383325,Cảnh Sắc Um Tùm: 383325,383325
Jubilant Posture: 383326,Hình Thái Vui Vẻ: 383326,383326
The Mellow Pot: 383330,"""Trong Chiếc Ấm Êm Dịu"": 383330",383330
The Crisp Sweetness: 383331,"""Trong Vị Ngọt Giòn Tan"": 383331",383331
The Twisting Mist: 383332,"""Trong Sương Mù Quanh Quẩn"": 383332",383332
Appraiser's Treasure: 383335,Báu Vật Của Tiệm: 383335,383335
Ceramic Centerpiece: 383336,Đường Vân Của Tiệm: 383336,383336
Ephemeral Spirit: 383337,Rượu Mạnh Không Thể Để Lâu: 383337,383337
Amidst Bitter Aromas: 383338,"""Trong Vị Đắng Thơm Ngát"": 383338",383338
Deepwood Dweller's Ingenuity: 383339,Công Thức Của Cư Dân Rừng Sâu: 383339,383339
Deepwood Dweller's Brilliance: 383340,Vinh Quang Của Cư Dân Rừng Sâu: 383340,383340
Hued Vase: 383341,Bình Sắc Màu - Mầm Xanh: 383341,383341
Star-Shaped Multipurpose Bottle: 383342,Bình Đa Dụng Hình Sao Góc Cạnh: 383342,383342
"""Realizations from the Land of Wisdom"": 383501",Thức Tỉnh Ở Vùng Đất Trí Tuệ: 383501,383501
Restorative Fragrance: 383502,Hương Thơm Giải Khát: 383502,383502
The Art of Retaining Water: 383504,Nghệ Thuật Tiết Kiệm Nước Sạch: 383504,383504
Landscape Painting: 384101,Tranh Phong Cảnh - Quê Hương: 384101,384101
Landscape Painting: 384102,Tranh Phong Cảnh - Mây Trời: 384102,384102
Landscape Painting: 384103,Tranh Phong Cảnh - Vách Núi: 384103,384103
Fine Brushwork: 384104,Tranh Sơn Thủy - Núi Non Trùng Điệp: 384104,384104
Fine Brushwork: 384105,Tranh Sơn Thủy - Sắc Xuân Đậm Đà: 384105,384105
Fine Brushwork: 384106,Tranh Sơn Thủy - Sương Vây Đỉnh Núi: 384106,384106
Painted Vision: 384107,"Tranh Treo Tường - ""Khoảng Không"": 384107",384107
Painted Vision: 384108,"Tranh Treo Tường - ""Ánh Nước"": 384108",384108
Replica Mural: 384109,Tranh Treo Tường - Núi Giữa Biển Sương: 384109,384109
Replica Mural: 384110,Tranh Treo Tường - Nghi Lễ Biển Sương: 384110,384110
Wooden Restaurant Signboard: 384201,Bảng Hiệu Nhà Hàng Bằng Gỗ: 384201,384201
Bright Vase-Shaped Sconce: 384202,Đèn Áp Tường Kiểu Lọ Hoa: 384202,384202
Well-Worn Buckler: 384203,Khiên Tròn Cũ Kỹ: 384203,384203
Well-Worn Shield: 384204,Tấm Khiên Cũ Kỹ: 384204,384204
Well-Worn Sword: 384205,Kiếm Đơn Cũ Kỹ: 384205,384205
Rally Banner: 384206,Cờ Ý Chí Chiến Đấu: 384206,384206
Pure Spirit Banner: 384207,Cờ Linh Hồn Thuần Khiết: 384207,384207
Favonius Coat of Arms: 384208,Huy Hiệu Đội Kỵ Sĩ: 384208,384208
Mounted Record Board: 384209,Bảng Ghi Chép Treo Tường: 384209,384209
Mounted Noticeboard: 384210,Biển Quảng Cáo Treo Tường: 384210,384210
Embroidered Curtains: 384211,Rèm Gấm: 384211,384211
Athelwood Metal Buckler: 384213,Khiên Gỗ Sanh Tròn: 384213,384213
Desert Wall-Drapes: 384214,Trang Trí Tường Sa Mạc - Hoàng Hôn: 384214,384214
Desert Wall-Drapes: 384215,Trang Trí Tường Sa Mạc - Hỏa Vũ: 384215,384215
Forest Watcher's Considerations: 384216,Ghi Nhớ Của Đội Trưởng Kiểm Lâm: 384216,384216
Athelwood Metal Combat Shield: 384217,Khiên Tấn Công Bằng Sắt Cứng Gỗ Sanh: 384217,384217
Lingering Moment: 384501,Thời Khắc Nhớ Nhung: 384501,384501
Straw Hut: 390101,Nhà Tranh: 390101,390101
Straw Depot: 390102,Kho Rơm: 390102,390102
Liyue House: 390103,Nhà Liyue - Sống Ẩn Dật: 390103,390103
Liyue House: 390104,Nhà Liyue - Xà Treo Bằng Đá: 390104,390104
Liyue Pitstop: 390105,Trạm Dịch Liyue - Trà Đạo: 390105,390105
Liyue House: 390106,Nhà Liyue - Trăng Nằm Trên Mái: 390106,390106
Liyue House: 390107,Nhà Liyue - Hòa Thuận Đầm Ấm: 390107,390107
Liyue Shop: 390108,Cửa Hàng Liyue - Khách Đông Nườm Nượp: 390108,390108
Wing House: 390109,Hiên Nhà Cổ - Sớm Tối Có Nhau: 390109,390109
Pavilion: 390110,Đình Nghỉ Ngơi - Ngắm Nhìn Trời Đêm: 390110,390110
"""Hyoutei"" Stacked Aralia Wood Boxes: 390111","Hộp Gỗ Khổng Tước Xếp Chồng ""Hyoutei"": 390111",390111
"Aralia ""Bangaku"" Shelf: 390112","Tủ Khổng Tước ""Bangaku"": 390112",390112
"Aralia ""Fusen"" Cupboard: 390113","Tủ Bếp Khổng Tước ""Fusen"": 390113",390113
"Yumemiru ""Dewcover"" Wardrobe: 390114","Tủ Áo ""Ẩn Hiện"" Gỗ Mơ Mộng: 390114",390114
"Yumemiru ""Decorum"" Kimono Rack: 390115","Giá Treo Kimono ""Nghi Lễ"" Gỗ Mơ Mộng: 390115",390115
Pear Orchard Stage: 390116,Sân Khấu Kịch - Kiểu Vân Hàn: 390116,390116
Multi-Arched Mondstadt Building: 390201,Kiến Trúc Mondstadt Nhiều Mái Vòm: 390201,390201
Mondstadt House With Overhanging Attic: 390202,Nhà Mondstadt Có Gác Xép: 390202,390202
Warm and Dry Mondstadt Apartment: 390203,Nhà Trọ Mondstadt Không Sợ Ẩm Ướt: 390203,390203
Old Wind-Resistant Mondstadt House: 390204,Nhà Cũ Mondstadt Chống Bão: 390204,390204
Country Home With Tall Attic: 390205,Nhà Gác Cao Nông Thôn: 390205,390205
Classic Country Home: 390206,Gian Nhà Cổ Điển: 390206,390206
Pocket-Sized Pine Cabin: 390207,Nhà Nhỏ Gỗ Thông Bỏ Túi: 390207,390207
Liyue House: 390208,Nhà Liyue - Thời Gian Thoi Đưa: 390208,390208
Bustling Sundry Stand: 390301,Sạp Tạp Hóa Lửa Đỏ Náo Nhiệt: 390301,390301
Profitable Fruit Stand: 390302,Sạp Trái Cây Kinh Doanh Ổn Định: 390302,390302
Real Deal Fruit Stand: 390303,Sạp Trái Cây Hàng Ngon Giá Tốt: 390303,390303
Open-Air Workshop: 390304,Xưởng Bếp Lò Ngoài Trời: 390304,390304
Bountiful Harvest Fruit Cart: 390305,Xe Trái Cây Đầy Ắp: 390305,390305
"""Traveling Merchant North of the Stone Gate"": 390306",Gian Hàng Phía Bắc Cổng Đá: 390306,390306
Roll-Roofed Fruit and Vegetable Cart: 390307,Xe Bán Rau Quả Hình Vòm: 390307,390307
"""Four-Quadrant Cooking Cauldron"": 390308",Nồi Bách Vị: 390308,390308
Fruit and Veggie Stall: 390309,Sạp Rau Quả - Cánh Đồng Thu Nhỏ: 390309,390309
Otogi Wood Ramen Stand: 390310,Quầy Hàng Ramen Gỗ Otogi: 390310,390310
Woven Depth: 390311,Chiều Sâu Đan Dệt: 390311,390311
Woven Length: 390312,Kích Thước Đan Dệt: 390312,390312
Woven Fruition: 390313,Bảo Ngọc Đan Dệt: 390313,390313
Sweetness in Exchange: 390314,Ngọt Ngào Giữa Dòng Chảy: 390314,390314
Sweetness in the Shade: 390315,Ngọt Ngào Dưới Bóng Râm: 390315,390315
Sweetness in Storage: 390316,Lọ Gốm Ngọt Ngào: 390316,390316
Fisherman's Dealings: 390317,Phố Chợ Đánh Bắt: 390317,390317
Fisherman's Preservation Trick: 390318,Quy Định Đánh Bắt: 390318,390318
Fisherman's Maintenance: 390319,Tận Dụng Đánh Bắt: 390319,390319
Brightwood Grocery Stall: 390320,Quầy Hàng Mái Vải: 390320,390320
Brightwood Kebab Cart: 390321,Quầy Đồ Nướng Di Động: 390321,390321
Abundance of Crisp Air: 390322,Giữ Hàng Khô Ráo: 390322,390322
Deliberation of Choice: 390323,Sau Tuyển Chọn Đa Dạng: 390323,390323
Hilichurl Outpost Hut: 390401,Trạm Gác Hilichurl: 390401,390401
Hilichurl Chieftain Hall: 390402,Doanh Trại Thủ Lĩnh Hilichurl: 390402,390402
"""Clouds East of Bishui"": 390501",Vân Du Bích Thủy Đông: 390501,390501
Straw Shed: 390502,Lều Tranh: 390502,390502
Lightning Protective Tent: 390503,Lều Tránh Sét: 390503,390503
Simple Single-Person Tent: 390504,Túp Lều Giản Dị: 390504,390504
Otogi Wood Rice Cake Soup Stand: 390505,Quầy Zoni Đường Phố Otogi: 390505,390505
Otogi Wood Granary Cart: 390507,Xe Đẩy Lương Thực Otogi: 390507,390507
Umbrella Shop: 390508,Sạp Dù - Ảo Mộng: 390508,390508
